ID,Cena,localization,latitude,longitude,Oferta_od,Kategoria,Marka_pojazdu,Model_pojazdu,Rodzaj_paliwa,Moc,Pojemnosc_skokowa,Liczba_drzwi,Skrzynia_biegow,Wersja,Generacja,Segment,Kolor,Przebieg,Rok_produkcji,Naped,Spalanie_W_Miescie,Typ_nadwozia,Emisja_CO2,Liczba_miejsc,Rodzaj_koloru,Kraj_pochodzenia,Pierwszy_wlasciciel,Bezwypadkowy,Serwisowany_w_ASO,Stan,VAT_marza,Pierwsza_rejestracja,Numer_rejestracyjny_pojazdu,Zarejestrowany_w_Polsce,Filtr_czastek_stalych,Tuning,Mozliwosc_finansowania,Uszkodzony,Faktura_VAT,Spalanie_W_Cyklu_Mieszanym,Spalanie_Poza_Miastem,Okres_gwarancji_producenta,Leasing,Miesieczna_rata,lub_do_przebieg_km,Gwarancja_dealerska_w_cenie,Homologacja_ciezarowa,Oplata_poczatkowa,Liczba_pozostalych_rat,Wartosc_wykupu,Kierownica_po_prawej_Anglik,Zarejestrowany_jako_zabytek,Link
6089421679,69500.0,"Grodzisk Mazowiecki, grodziski, Mazowieckie",52.1066223,20.6313441,Osoby prywatnej,Osobowe,Chevrolet,Avalanche,Benzyna,320,5328,4,Automatyczna,,,,Czarny,280000,2009,4x4 (dołączany automatycznie),,SUV,,5,Metalik,Stany Zjednoczone,,,,Używane,,01/01/2009,,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-avalanche-chevrolet-avalanche-5-3-ID6E6AKH.html#fb904562d4
6089516335,29900.0,,,,Firmy,Osobowe,Chevrolet,Cruze,Diesel,131,1686,5,Manualna,,,,Beżowy,123725,2013,Na przednie koła,,Kombi,119,5,,,,Tak,Tak,Używane,Tak,01/01/2013,,Tak,,,Tak,,,,,,,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/chevrolet-cruze-1-7-cdti-131km-czujniki-parkowania-tempomat-navi-climatronic-ID6E6Znp.html#fb904562d4
6088745889,34900.0,,,,Firmy,Osobowe,Chevrolet,Cruze,Benzyna,141,1796,4,Automatyczna,,,,Czerwony,51055,2011,Na przednie koła,,Sedan,,5,,,,Tak,Tak,Używane,Tak,01/09/2011,,Tak,,,Tak,,,,,,,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/chevrolet-cruze-1-8-16v-141km-czujniki-isofix-multifunkcja-alu-ID6E3KVR.html#fb904562d4
6089629390,15900.0,"Cicha, 26a - 63-400 Ostrów Wielkopolski, ostrowski, Wielkopolskie (Polska)",51.6201628,17.82369358409091,Firmy,Osobowe,Chevrolet,Aveo,Diesel,95,1248,5,Manualna,1.3 D LTZ,,,Biały,170000,2013,Na przednie koła,4,Auta miejskie,,5,Metalik,Francja,,,,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-aveo-najbogatsza-wersja-ID6E7sMS.html#fb904562d4
6089312537,11400.0,"Morawica, kielecki, Świętokrzyskie",50.7478149,20.618127,Osoby prywatnej,Osobowe,Chevrolet,Aveo,Benzyna,84,1206,5,Manualna,,,,Srebrny,165000,2009,Na przednie koła,7.10,Auta miejskie,130,5,Metalik,Niemcy,,,Tak,Używane,Tak,01/02/2020,THA4737,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-aveo-aveo-z-niemiec-84-km-servis-super-stan-ID6E68ml.html#fb904562d4
6089361573,418200.0,"Tomaszów Mazowiecki, tomaszowski, Łódzkie",51.5194865,20.033759067449843,Osoby prywatnej,Osobowe,Chevrolet,Camaro,Benzyna,650,6162,2,Manualna,Coupe 6.2 V8,,,Inny kolor,6000,2019,Na tylne koła,19,Coupe,292,4,,Stany Zjednoczone,Tak,,,Używane,,,,Tak,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-camaro-camaro-zl1-650-km-extreme-track-ID6E6l7f.html#fb904562d4
6089413045,250000.0,"Wrocław, Dolnośląskie, Stare Miasto",51.05294175,17.061540384679944,Osoby prywatnej,Osobowe,Chevrolet,Camaro,Benzyna,453,6162,2,Automatyczna,Coupe 6.2 V8,,,Żółty,30000,2017,,17,Coupe,,4,,,,,,Używane,,,D9GE,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-camaro-chevrolet-camaro-2ss-6-2-ID6E6ywr.html#fb904562d4
6082060577,3500.0,"Elbląg, Warmińsko-mazurskie",54.1988997,19.44108568736702,Osoby prywatnej,Osobowe,Chevrolet,Lacetti,Benzyna,95,1399,5,Manualna,1.4 SX / Elite,,,Niebieski,210300,2004,Na przednie koła,,Kompakt,171,5,Metalik,,,,,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-lacetti-zabany-stan-super-okazja-ID6DBHNf.html#fb904562d4
6089413757,27500.0,"Bydgoszcz, Kujawsko-pomorskie",53.12974625,18.029369658534854,Osoby prywatnej,Osobowe,Chevrolet,Orlando,Diesel,130,1998,5,Manualna,2.0 D LT,,,Biały,157000,2012,Na przednie koła,7,Minivan,159,7,Metalik,Polska,Tak,Tak,,Używane,,19/02/2013,CB585AA,Tak,Tak,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-orlando-chevrolet-orlando-2012-pierwszy-wlasciciel-zimowki-w-cenie-ID6E6yGW.html#fb904562d4
6089410902,40900.0,"Limanowa, limanowski, Małopolskie",49.7149918,20.423074222125905,Osoby prywatnej,Osobowe,Chevrolet,Captiva,Diesel,183,2231,5,Automatyczna,2.2 d LT+,,,Czarny,153788,2011,4x4 (dołączany automatycznie),10,SUV,205,7,Matowy,,,,,Używane,,15/09/2011,KLI97549,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-captiva-zadbany-chavrolet-captiva-2-2-183km-4x4-7-osobowa-automat-ID6E6xVS.html#fb904562d4
6088194200,12900.0,"Gniezno, gnieźnieński, Wielkopolskie",52.52465015,17.598152438162245,Osoby prywatnej,Osobowe,Chevrolet,Spark,Benzyna,82,1206,5,Manualna,1.2 EcoLogic,,,Niebieski,166000,2010,Na przednie koła,6.60,Auta małe,119,5,Metalik,,,,,Używane,Tak,25/12/2010,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-spark-1-2-16v-klimatyzacja-parctronic-serwis-niemcy-ID6E1rqE.html#fb904562d4
6089613222,5500.0,"Warszawa, Mazowieckie, Śródmieście",52.2328098,21.019067,Osoby prywatnej,Osobowe,Chevrolet,Aveo,Benzyna,72,1150,5,Manualna,1.2 S (swo),,,Niebieski,135000,2004,Na przednie koła,8,Auta miejskie,,5,Metalik,Polska,Tak,,,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-aveo-1-wl-od-nowosci-ID6E7oA6.html#fb904562d4
6089209410,39900.0,,,,Firmy,Osobowe,Chevrolet,Trax,Benzyna,115,1598,5,Manualna,,,,Czarny,120544,2013,Na przednie koła,,SUV,,5,,Rumunia,,Tak,,Używane,Tak,,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-trax-darmowa-dostawa-mpi-klimatyzacja-multifunkcja-pdc-ID6E5Hx0.html#fb904562d4
6089007130,24900.0,,,,Firmy,Osobowe,Chevrolet,Cruze,Diesel,163,1998,5,Manualna,,,,Biały,118647,2012,Na przednie koła,,Kompakt,,5,,Hiszpania,,Tak,,Używane,Tak,,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-cruze-darmowa-dostawa-pdc-aut-klima-1-wl-elek-szyby-ID6E4QUq.html#fb904562d4
6089006682,25700.0,"Poznańska 287 - 88-100 Inowrocław, inowrocławski, Kujawsko-pomorskie (Polska)",52.7778104,18.2596455,Firmy,Osobowe,Chevrolet,Cruze,Benzyna+LPG,124,1598,5,Manualna,1.6 LT,,,Szary,110000,2012,Na przednie koła,9,Kompakt,153,5,Metalik,,Tak,Tak,Tak,Używane,Tak,17/01/2013,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-cruze-tylko-110-000km-cruze-1-6-benzyna-lpg-gaz-brc-zobacz-warto-ID6E4QNc.html#fb904562d4
6089289359,79888.0,"Puławska 513 - 02-844 Warszawa, Ursynów (Polska)",52.1279858,21.018771,Firmy,Osobowe,Chevrolet,Camaro,Benzyna,323,3600,2,Manualna,3.6 V6 Coupe 1LS,,,Czarny,74000,2015,Na tylne koła,13,Coupe,,4,Metalik,Stany Zjednoczone,,,Tak,Używane,Tak,01/01/2015,NOS33268,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-camaro-2015-3-6-v6-323-km-manualna-skrzynia-rwd-tempomat-ID6E62kw.html#fb904562d4
6077851542,139000.0,"Józefów, otwocki, Mazowieckie, Michalin",52.1494661,21.227148,Osoby prywatnej,Osobowe,Chevrolet,Camaro,Benzyna,455,6200,2,Manualna,,,,Biały,54000,2017,Na tylne koła,,Coupe,,4,,,,,,Używane,,01/01/2017,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-camaro-camaro-ss-ID6Dk2PA.html#fb904562d4
6088626622,21900.0,,,,Firmy,Osobowe,Chevrolet,Aveo,Benzyna,86,1229,5,Manualna,,,,Niebieski,101938,2012,Na przednie koła,,Sedan,129,5,,,,Tak,Tak,Używane,Tak,01/12/2012,,Tak,,,Tak,,,,,,,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/chevrolet-aveo-1-2-86km-fv23-czujniki-isofix-cd-abs-multifunkcja-ID6E3fWc.html#fb904562d4
6088661551,28999.0,"Pabianice, pabianicki, Łódzkie",51.6662312,19.35925466859993,Osoby prywatnej,Osobowe,Chevrolet,Captiva,Benzyna,136,2405,5,Manualna,2.4 LS 5os,,,Czarny,157000,2010,Na przednie koła,12,SUV,222,5,Metalik,Niemcy,,Tak,Tak,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-captiva-2-4-2010-rokdvdnavikameragwarancjaoplacony-ID6E3p0z.html#fb904562d4
6088620715,42999.0,"Pabianice, pabianicki, Łódzkie",51.6662312,19.35925466859993,Osoby prywatnej,Osobowe,Chevrolet,Captiva,Benzyna+LPG,167,2384,5,Manualna,,,,Czarny,153000,2011,Na przednie koła,,SUV,,7,Metalik,Niemcy,,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-captiva-2-4-lpg-lifthakalufelgi-18-kame-cofanianavioplacony-ID6E3enW.html#fb904562d4
6089599040,24900.0,"Kutno, kutnowski, Łódzkie",52.2220021,19.387595057455435,Osoby prywatnej,Osobowe,Chevrolet,Captiva,Benzyna,136,2405,5,Manualna,2.4 LS,,,Czarny,233582,2008,,12,SUV,222,7,Perłowy,Holandia,,,Tak,Używane,Tak,,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-captiva-2-4-16v-skory-dvd-7-foteli-klima-swiezy-import-gwarancja-serwis-oplaty-ID6E7kTm.html#fb904562d4
6089440959,31500.0,"Radom, Mazowieckie",51.41716055,21.160944780832743,Osoby prywatnej,Osobowe,Chrysler,Grand Voyager,Benzyna,193,3778,5,Automatyczna,3.8 Automatik,IV (2007-2010),,Niebieski,230000,2008,Na przednie koła,18.30,Minivan,294,7,Metalik,Szwecja,,Tak,Tak,Używane,Tak,,DYH 853,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-grand-voyager-3-8-v6-benzyna-193km-automat-niski-przebieg-bezwypadkowy-ID6E6FLF.html#901c8a0625
6089634321,6000.0,"Kielce, Świętokrzyskie",50.85403585,20.609914352101452,Osoby prywatnej,Osobowe,Chrysler,Voyager,Diesel,116,2499,5,Manualna,LE 2.5L TD,III (2001-),,Fioletowy,309000,1999,Na przednie koła,,Minivan,,6,Metalik,Niemcy,,Tak,Tak,Używane,,31/01/2007,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-voyager-chrysler-voyager-2-5td-ID6E7u4p.html#901c8a0625
6089634008,10900.0,"Żyrardów, żyrardowski, Mazowieckie",52.05553205,20.44464353021984,Osoby prywatnej,Osobowe,Chrysler,Sebring,Benzyna,173,2360,2,Automatyczna,2.4 LX,,,Srebrny,169000,2008,Na przednie koła,11,Kabriolet,,4,Metalik,,,,,Używane,Tak,01/01/2008,WW235YG,Tak,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-sebring-nowy-model-navi-kamera-el-dach-meeeega-okazja-ID6E7tZm.html#901c8a0625
6084899060,19900.0,"Tczew, tczewski, Pomorskie",54.09087615,18.77794352885673,Osoby prywatnej,Osobowe,Chrysler,300C,Diesel,218,2987,5,Automatyczna,,,,Srebrny,280000,2006,Na tylne koła,,Kombi,207,5,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-300c-3-0-crdi-automat-boston-zobacz-import-niemcy-ID6DNCde.html#901c8a0625
6089338769,57600.0,"SZYMONA SZYMONOWICA 5 - 20-442 Lublin, Lubelskie (Polska)",51.19732005,22.587155500572695,Firmy,Osobowe,Chrysler,Town & Country,Benzyna,287,3605,5,Automatyczna,,II (2001-),,Szary,164444,2016,Na przednie koła,,Minivan,,7,Metalik,,,,,Używane,,,LU892MG,Tak,,,,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-town-country-2016-chryslertown-country-limited-dvdx2-faktura-vat23-leasing-ID6E6fbr.html#901c8a0625
6088511002,6900.0,"Piława Górna, dzierżoniowski, Dolnośląskie",50.68291525,16.751068021685484,Osoby prywatnej,Osobowe,Chrysler,Grand Voyager,Diesel,143,2499,5,Manualna,,III (2001-2006),,Srebrny,258500,2002,Na przednie koła,,Minivan,,7,Metalik,Austria,,,,Używane,,10/01/2002,DDZ42F4,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-grand-voyager-chrysler-grand-voyager-2-5-crd-ID6E2LQm.html#901c8a0625
6083280964,22900.0,"Rawicz, rawicki, Wielkopolskie, Stare Miasto",51.6094802,16.8590865,Osoby prywatnej,Osobowe,Chrysler,Crossfire,Benzyna+LPG,217,3199,2,Manualna,,,,Bordowy,270000,2004,Na tylne koła,,Coupe,,2,,,,,,Używane,,,PNT21949,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-crossfire-sprzedam-piekne-auto-ID6DGPgU.html#901c8a0625
6089620163,56000.0,"Łomża, Podlaskie",53.18243065,22.052183817808846,Osoby prywatnej,Osobowe,Chrysler,Town & Country,Benzyna,283,3605,5,Automatyczna,3.6 Touring,II (2001-),,Srebrny,195000,2014,Na przednie koła,13,Minivan,,7,Metalik,,,,,Używane,,,,,,,Tak,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-town-country-chrysler-town-country-2014-ID6E7qo3.html#901c8a0625
6069168298,16850.0,"Zielona Góra, Lubuskie",51.9383777,15.5050408,Osoby prywatnej,Osobowe,Chrysler,Grand Voyager,Diesel,150,2776,5,Automatyczna,2.8 CRD Limited S&G,III (2001-2006),,Czarny,216000,2005,Na przednie koła,11,Minivan,225,7,Metalik,Niemcy,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-grand-voyager-limited-edition-stown-go-ID6CJBWg.html#901c8a0625
6089615507,67000.0,"Brzeszcze, oświęcimski, Małopolskie",49.9819014,19.1528065,Osoby prywatnej,Osobowe,Chrysler,Town & Country,Benzyna,283,3605,5,Automatyczna,3.6 Limited,,,Złoty,160000,2014,Na przednie koła,13,Minivan,,7,Metalik,,,,,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-town-country-chrysler-town-country-ID6E7paX.html#901c8a0625
6089612926,26900.0,"Wolbrom, olkuski, Małopolskie",50.3848386,19.7598844,Osoby prywatnej,Osobowe,Chrysler,300C,Diesel,218,2987,4,Automatyczna,3.0 CRD DPF Automatik,,,Czarny,240000,2008,Na tylne koła,10.80,Sedan,203,5,Metalik,,,Tak,Tak,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-300c-3-0-crd-218km-automat-skora-xenon-navi-bezwypadkowy-ID6E7owk.html#901c8a0625
6089607024,18000.0,"Rzgów, koniński, Wielkopolskie",52.153577,18.0511787,Osoby prywatnej,Osobowe,Chrysler,300C,Benzyna+LPG,249,3518,5,Automatyczna,,,,Srebrny,314488,2004,,,Kombi,,5,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-300c-sprzedam-chryslera-300c-touring-ID6E7mY8.html#901c8a0625
6088452675,17800.0,"Sieradz, sieradzki, Łódzkie",51.6017529,18.739901469268844,Osoby prywatnej,Osobowe,Chrysler,Sebring,Benzyna,203,2736,4,Automatyczna,,,,Niebieski,184000,2007,,,Sedan,,,,,,Tak,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-sebring-3-5-v6-235-koni-limited-ID6E2vFB.html#901c8a0625
6088571370,19000.0,"Warszawa, Mazowieckie, Żoliborz",52.2675944,20.9796975,Osoby prywatnej,Osobowe,Chrysler,Grand Voyager,Diesel,150,2776,5,Automatyczna,2.8 CRD SE,III (2001-2006),,Czarny,194000,2005,Na przednie koła,9,Minivan,,7,Metalik,Polska,Tak,,,Używane,,14/12/2005,WX74602,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-grand-voyager-chrysler-grand-voyager-pierwszy-wlasciciel-niski-przebieg-ID6E31y2.html#901c8a0625
6088562292,15500.0,"Prudnik, prudnicki, Opolskie",50.3217212,17.5801041,Osoby prywatnej,Osobowe,Chrysler,Voyager,Benzyna+LPG,147,2429,5,Manualna,2.4 SE,III (2001-),,Szary,290000,2002,Na przednie koła,13,Minivan,,7,Metalik,Niemcy,,Tak,,Używane,,08/03/2002,OPR30VN,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-voyager-chrysler-voyager-lepszy-sharan-7-os-ID6E2ZbC.html#901c8a0625
6089574594,131900.0,"Białystok, Podlaskie, Centrum",53.1343793,23.1568367,Osoby prywatnej,Osobowe,Chrysler,Pacifica,Benzyna,300,3605,5,Automatyczna,,,,Czarny,37000,2019,Na przednie koła,,Minivan,,7,Perłowy,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pacifica-limited-radar-blind-spot-monitory-dvd-kamery-ID6E7ex4.html#901c8a0625
6087537544,6900.0,,,,Firmy,Osobowe,Chrysler,PT Cruiser,Benzyna,141,1995,5,Manualna,2.0i Limited,,,Niebieski,214500,2003,Na przednie koła,11,Auta miejskie,212,5,Metalik,Holandia,,,,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pt-cruiser-chrysler-pt-cruiser-2-0-16v-z-holandii-chrom-klima-ID6DYGBq.html#901c8a0625
6089570625,8500.0,"Szczecin, Zachodniopomorskie, Zachód",53.4398424,14.4970444,Osoby prywatnej,Osobowe,Chrysler,PT Cruiser,Benzyna,115,1598,5,Manualna,1.6 Classic,,,Czerwony,238685,2004,Na przednie koła,10,Kompakt,182,5,Metalik,,,,,Używane,,19/01/2005,ZS729LW,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pt-cruiser-chrysler-pt-cruiser-1-6-2004r-ID6E7dw3.html#901c8a0625
6089534061,6500.0,"Gniezno, gnieźnieński, Wielkopolskie",52.52465015,17.598152438162245,Osoby prywatnej,Osobowe,Chrysler,Grand Voyager,Benzyna+LPG,174,3301,5,Automatyczna,,III (2001-2006),,Srebrny,480000,2001,Na przednie koła,,Minivan,,7,,,,,,Używane,,26/04/2001,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-grand-voyager-chrysler-grand-voyager-ID6E73Zj.html#901c8a0625
6088721086,61900.0,"Rumia, wejherowski, Pomorskie",54.570081,18.384623870396354,Osoby prywatnej,Osobowe,Chrysler,Town & Country,Benzyna,283,3605,5,Automatyczna,3.6 Limited,II (2001-),,Czarny,206000,2015,Na przednie koła,13,Minivan,,7,Metalik,Stany Zjednoczone,,,,Używane,,01/01/2015,GWE3207R,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-town-country-mega-rodzinny-wersja-touring-limited-3-6-b-283-km-7-osob-skora-automat-ID6E3EuO.html#901c8a0625
6089520716,72800.0,"Giżycko, giżycki, Warmińsko-mazurskie",54.0361354,21.7661326027255,Osoby prywatnej,Osobowe,Chrysler,Pacifica,Benzyna,300,3600,5,Automatyczna,,,,Szary,75000,2018,Na przednie koła,,Minivan,,7,,,,,,Używane,,,,,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pacifica-turing-l-bogata-wersja-lekko-uszkodzony-ID6E70v4.html#901c8a0625
6080207376,21800.0,"Zielona Góra, Lubuskie",51.9383777,15.5050408,Osoby prywatnej,Osobowe,Chrysler,Grand Voyager,Diesel,150,2776,5,Automatyczna,2.8 CRD Limited S&G,IV (2007-2010),,Szary,209145,2008,Na przednie koła,11,Minivan,225,7,Metalik,,,Tak,,Używane,,31/01/2008,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-grand-voyager-limited-edition-stown-go-ID6DtWGU.html#901c8a0625
6088809311,111315.0,,,,Firmy,Osobowe,Chrysler,Pacifica,Benzyna,287,3604,5,Automatyczna,,,,Biały,73500,2017,Na przednie koła,,Minivan,,8,Metalik,Stany Zjednoczone,,,,Używane,,21/03/2018,BIA84185,Tak,,,Tak,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pacifica-touring-l-plus-cena-z-vat-23-dvd-8-mio-osobowy-polskie-menu-ID6E41rN.html#901c8a0625
6089299328,139900.0,"Pabianice, pabianicki, Łódzkie",51.6662312,19.35925466859993,Osoby prywatnej,Osobowe,Chrysler,Pacifica,Benzyna,287,3600,5,Automatyczna,,,,Złoty,38274,2018,Na przednie koła,,Minivan,,7,Perłowy,,Tak,,Tak,Używane,Tak,,EPA-24774,Tak,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pacifica-touring-l-plus-s-black-ID6E64Wi.html#901c8a0625
6089466248,72500.0,"Zwoleń, zwoleński, Mazowieckie",51.3564745,21.5844652,Osoby prywatnej,Osobowe,Chrysler,Pacifica,Benzyna,291,3605,4,Automatyczna,,,,Biały,53000,2017,Na przednie koła,,Minivan,,7,Perłowy,,,,,Używane,,,,,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pacifica-2017-v6-3-6l-03-10-2021-w-de-full-wersja-limited-ID6E6Mly.html#901c8a0625
6089461802,47900.0,"Białystok, Podlaskie, Dojlidy",53.1133598,23.1909537,Osoby prywatnej,Osobowe,Chrysler,Pacifica,Benzyna,291,3600,5,Automatyczna,,,,Biały,117000,2017,Na przednie koła,,Minivan,,7,,,Tak,,,Używane,,,,,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pacifica-pacyfica-touring-usa-kamera-auto-w-pl-ID6E6LbQ.html#901c8a0625
6089445200,55000.0,"Tarnów, Małopolskie",50.025988299999995,20.96405842696229,Osoby prywatnej,Osobowe,Chrysler,Town & Country,Benzyna+LPG,283,3605,5,Automatyczna,3.6 Touring,II (2001-),,Czarny,134476,2014,Na przednie koła,13,Minivan,,7,Metalik,Stany Zjednoczone,,Tak,,Używane,,,KTA5355E,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-town-country-chrysler-town-country-ID6E6GS4.html#901c8a0625
6088869303,47500.0,"Trzebinia, chrzanowski, Małopolskie",50.1597686,19.4709097,Osoby prywatnej,Osobowe,Chrysler,Town & Country,Benzyna,283,3604,5,Automatyczna,,,,Niebieski,236000,2013,Na przednie koła,,SUV,,7,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-town-country-klima-elektr-drzwi-siedzenia-skladane-w-podloge-oplacony-ID6E4h3p.html#901c8a0625
6088697775,71000.0,,,,Firmy,Osobowe,Chrysler,Pacifica,Benzyna,291,3604,5,Automatyczna,,,,Czarny,98332,2018,Na przednie koła,,Minivan,,8,Metalik,Stany Zjednoczone,,,,Używane,,,,,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-pacifica-limited-ID6E3yqP.html#901c8a0625
6089271594,4500.0,"Łuków, łukowski, Lubelskie",51.92506405,22.372730441218483,Osoby prywatnej,Osobowe,Chrysler,Voyager,Benzyna+LPG,150,2972,5,Automatyczna,,II (1995-2000),,Srebrny,215900,2000,,,Minivan,,7,,,,,,Używane,,01/07/2000,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-voyager-sprzedam-chrysler-voyager-ID6E5XHY.html#901c8a0625
6089637349,8800.0,"Lublin, Lubelskie",51.218194499999996,22.554677565192677,Osoby prywatnej,Osobowe,Chrysler,Voyager,Benzyna,174,3301,5,Automatyczna,3.3 LX,III (2001-),,Niebieski,230000,2003,Na przednie koła,18,Minivan,,7,,,,,,Używane,,01/07/2003,LU094LP,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-voyager-chrysler-grand-voyager-lublin-gaz-ID6E7uRf.html#901c8a0625
6084047312,2300.0,"Daszyńskiego 9 - 56-500 Syców, oleśnicki, Dolnośląskie (Polska)",51.3069251,17.71462720839878,Firmy,Osobowe,Chrysler,Voyager,Diesel,116,2499,5,Manualna,2.5L CRD LX,III (2001-),,Szary,220000,2000,Na przednie koła,,Minivan,,7,,,,,,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/chrysler-voyager-manual-crd-uszkodzony-silnik-ID6DK2Dm.html#901c8a0625
6089441762,30500.0,"Czechowice-Dziedzice, bielski, Śląskie",49.9112146,19.007564,Osoby prywatnej,Osobowe,Dacia,Lodgy,Benzyna+LPG,102,1598,5,Manualna,1.6 SCe Laureate S&S,,,Biały,29759,2019,Na przednie koła,7,Minivan,139,7,Metalik,Polska,Tak,,Tak,Używane,Tak,22/08/2019,KR3MM35,Tak,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/dacia-lodgy-1-6-102km-lpg-29tys-km-salon-pl-2019r-laureate-klima-aso-7-osobowa-ID6E6FYC.html#cbec8cf455
6087916487,26900.0,,,,Firmy,Osobowe,Dacia,Sandero,Benzyna,75,1149,5,Manualna,,,,Niebieski,86506,2014,Na przednie koła,,Kompakt,130,5,,,,Tak,Tak,Używane,,01/01/2014,,Tak,,,Tak,,Tak,,,,Tak,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/dacia-sandero-1-2-16v-75km-fv23-isofix-bluetooth-aux-cd-el-i-podgrz-lusterka-ID6E0hbp.html#cbec8cf455
